日期,河名,站名,水位,流量,含沙量
2023-01-24,黄河,唐乃亥,2670.46,156,-
2023-01-24,黄河,龙羊峡入库,-,179,-
2023-01-24,黄河,龙羊峡蓄水量,2585.36,(185)亿,-
2023-01-24,黄河,龙羊峡出库,-,307,-
2023-01-24,黄河,刘家峡入库,-,391,-
2023-01-24,黄河,刘家峡蓄水量,1727.51,(30.4)亿,-
2023-01-24,黄河,刘家峡出库,-,433,-
2023-01-24,黄河,兰州,1509.95,357,-
2023-01-24,黄河,下河沿,1228.95,492,-
2023-01-24,黄河,石嘴山,1087.58,573,-
2023-01-24,黄河,巴彦高勒,1050.66,522,-
2023-01-24,黄河,三湖河口,1017.67,479,-
2023-01-24,黄河,包头,1002.83,553,-
2023-01-24,黄河,头道拐,988.31,594,-
2023-01-24,黄河,万家寨蓄水量,973.03,(4.34)亿,-
2023-01-24,黄河,万家寨上出库,-,151,-
2023-01-24,黄河,万家寨下,898.03,151,-
2023-01-24,黄河,府谷,806.72,480,-
2023-01-24,黄河,吴堡,636.37,620,-
2023-01-24,黄河,龙门,378.29,661,-
2023-01-24,汾河,河津,371.16,42.6,-
2023-01-24,北洛河,状头,360.64,5.92,-
2023-01-24,泾河,张家山,419.69,6.87,-
2023-01-24,渭河,咸阳,372.9,28.9,-
2023-01-24,渭河,华县(二),337.87,73.5,-
2023-01-24,黄河,潼关,325.6,775,-
2023-01-24,黄河,史家滩蓄水量,318.05,(6.39)亿,-
2023-01-24,黄河,三门峡,271.09,21.2,-
2023-01-24,黄河,小浪底上蓄水量,257.54,(51.3)亿,-
2023-01-24,黄河,小浪底,134.23,615,-
2023-01-24,伊河,东湾,-,-,-
2023-01-24,伊河,陆浑坝上蓄水量,314.42,(4.75)亿,-
2023-01-24,伊河,陆浑坝上出库,-,-,-
2023-01-24,伊河,龙门镇,146.93,4.07,-
2023-01-24,洛河,卢氏,-,-,-
2023-01-24,洛河,故县水库蓄水量,529.25,(5.41)亿,-
2023-01-24,洛河,故县水库出库,-,-,-
2023-01-24,洛河,长水（二）,377.41,2.70,-
2023-01-24,洛河,白马寺,112.72,14.9,-
2023-01-24,伊洛河,黑石关,107.99,45,-
2023-01-24,丹河,山路坪,-,-,-
2023-01-24,沁河,五龙口,-,-,-
2023-01-24,沁河,武陟,98.33,9.49,-
2023-01-24,黄河,花园口,88.32,419,-
2023-01-24,黄河,夹河滩,71.1,355,-
2023-01-24,黄河,高村,57.1,315,-
2023-01-24,黄河,孙口,42.15,318,-
2023-01-24,大汶河,戴村坝,-,-,-
2023-01-24,东平湖,东平湖老湖蓄水量,41.48,(5.31)亿,-
2023-01-24,大汶河,出湖闸,-,-,-
2023-01-24,黄河,艾山,35.18,342,-
2023-01-24,黄河,泺口,23.4,309,-
2023-01-24,黄河,利津,8.3,251,-
2023-01-26,黄河,唐乃亥,2670.45,154,-
2023-01-26,黄河,龙羊峡入库,-,168,-
2023-01-26,黄河,龙羊峡蓄水量,2585.17,(185)亿,-
2023-01-26,黄河,龙羊峡出库,-,609,-
2023-01-26,黄河,刘家峡入库,-,554,-
2023-01-26,黄河,刘家峡蓄水量,1727.66,(30.6)亿,-
2023-01-26,黄河,刘家峡出库,-,427,-
2023-01-26,黄河,兰州,1510,373,-
2023-01-26,黄河,下河沿,1229.35,665,-
2023-01-26,黄河,石嘴山,1087.39,560,-
2023-01-26,黄河,巴彦高勒,1050.91,586,-
2023-01-26,黄河,三湖河口,1017.77,507,-
2023-01-26,黄河,包头,1002.68,500,-
2023-01-26,黄河,头道拐,988.16,514,-
2023-01-26,黄河,万家寨蓄水量,974.02,(4.56)亿,-
2023-01-26,黄河,万家寨上出库,-,599,-
2023-01-26,黄河,万家寨下,899.07,599,-
2023-01-26,黄河,府谷,806.72,480,-
2023-01-26,黄河,吴堡,635.66,293,-
2023-01-26,黄河,龙门,378.06,545,-
2023-01-26,汾河,河津,371.11,41.2,-
2023-01-26,北洛河,状头,360.64,5.92,-
2023-01-26,泾河,张家山,419.73,8.49,-
2023-01-26,渭河,咸阳,372.9,28.9,-
2023-01-26,渭河,华县(二),337.94,84,-
2023-01-26,黄河,潼关,325.71,866,-
2023-01-26,黄河,史家滩蓄水量,318.2,(6.56)亿,-
2023-01-26,黄河,三门峡,271.18,25.9,-
2023-01-26,黄河,小浪底上蓄水量,257.71,(51.7)亿,-
2023-01-26,黄河,小浪底,133.82,496,-
2023-01-26,伊河,东湾,-,-,-
2023-01-26,伊河,陆浑坝上蓄水量,314.47,(4.77)亿,-
2023-01-26,伊河,陆浑坝上出库,-,-,-
2023-01-26,伊河,龙门镇,146.95,4.71,-
2023-01-26,洛河,卢氏,-,-,-
2023-01-26,洛河,故县水库蓄水量,529.27,(5.41)亿,-
2023-01-26,洛河,故县水库出库,-,-,-
2023-01-26,洛河,长水（二）,377.42,2.84,-
2023-01-26,洛河,白马寺,112.62,7.47,-
2023-01-26,伊洛河,黑石关,107.85,40.6,-
2023-01-26,丹河,山路坪,-,-,-
2023-01-26,沁河,五龙口,-,-,-
2023-01-26,沁河,武陟,98.3,8.50,-
2023-01-26,黄河,花园口,88.41,464,-
2023-01-26,黄河,夹河滩,71.15,376,-
2023-01-26,黄河,高村,57.19,369,-
2023-01-26,黄河,孙口,42.18,327,-
2023-01-26,大汶河,戴村坝,-,-,-
2023-01-26,东平湖,东平湖老湖蓄水量,41.48,(5.31)亿,-
2023-01-26,大汶河,出湖闸,-,-,-
2023-01-26,黄河,艾山,35.12,321,-
2023-01-26,黄河,泺口,23.27,268,-
2023-01-26,黄河,利津,8.38,269,-
2023-01-27,黄河,唐乃亥,2670.49,163,-
2023-01-27,黄河,龙羊峡入库,-,164,-
2023-01-27,黄河,龙羊峡蓄水量,2585.16,(185)亿,-
2023-01-27,黄河,龙羊峡出库,-,322,-
2023-01-27,黄河,刘家峡入库,-,409,-
2023-01-27,黄河,刘家峡蓄水量,1727.65,(30.5)亿,-
2023-01-27,黄河,刘家峡出库,-,437,-
2023-01-27,黄河,兰州,1510.45,568,-
2023-01-27,黄河,下河沿,1229.41,695,-
2023-01-27,黄河,石嘴山,1087.47,562,-
2023-01-27,黄河,巴彦高勒,1050.86,578,-
2023-01-27,黄河,三湖河口,1017.79,512,-
2023-01-27,黄河,包头,1002.68,500,-
2023-01-27,黄河,头道拐,988.06,464,-
2023-01-27,黄河,万家寨蓄水量,973.75,(4.50)亿,-
2023-01-27,黄河,万家寨上出库,-,519,-
2023-01-27,黄河,万家寨下,898.94,519,-
2023-01-27,黄河,府谷,807.06,613,-
2023-01-27,黄河,吴堡,635.69,300,-
2023-01-27,黄河,龙门,377.77,460,-
2023-01-27,汾河,河津,371.05,39.6,-
2023-01-27,北洛河,状头,360.72,9.87,-
2023-01-27,泾河,张家山,419.73,8.49,-
2023-01-27,渭河,咸阳,372.85,28.4,-
2023-01-27,渭河,华县(二),337.87,73.5,-
2023-01-27,黄河,潼关,325.57,750,-
2023-01-27,黄河,史家滩蓄水量,318.15,(6.50)亿,-
2023-01-27,黄河,三门峡,274.75,1390,-
2023-01-27,黄河,小浪底上蓄水量,257.84,(51.9)亿,-
2023-01-27,黄河,小浪底,133.9,520,-
2023-01-27,伊河,东湾,-,-,-
2023-01-27,伊河,陆浑坝上蓄水量,314.42,(4.75)亿,-
2023-01-27,伊河,陆浑坝上出库,-,-,-
2023-01-27,伊河,龙门镇,146.94,4.37,-
2023-01-27,洛河,卢氏,-,-,-
2023-01-27,洛河,故县水库蓄水量,529.3,(5.42)亿,-
2023-01-27,洛河,故县水库出库,-,-,-
2023-01-27,洛河,长水（二）,377.42,2.84,-
2023-01-27,洛河,白马寺,112.59,5.86,-
2023-01-27,伊洛河,黑石关,107.64,35.8,-
2023-01-27,丹河,山路坪,-,-,-
2023-01-27,沁河,五龙口,-,-,-
2023-01-27,沁河,武陟,98.38,11.3,-
2023-01-27,黄河,花园口,88.13,342,-
2023-01-27,黄河,夹河滩,71.2,400,-
2023-01-27,黄河,高村,57.22,388,-
2023-01-27,黄河,孙口,42.24,347,-
2023-01-27,大汶河,戴村坝,-,-,-
2023-01-27,东平湖,东平湖老湖蓄水量,41.48,(5.31)亿,-
2023-01-27,大汶河,出湖闸,-,-,-
2023-01-27,黄河,艾山,35.17,334,-
2023-01-27,黄河,泺口,23.28,271,-
2023-01-27,黄河,利津,8.49,295,-
2023-01-28,黄河,唐乃亥,2670.51,168,-
2023-01-28,黄河,龙羊峡入库,-,164,-
2023-01-28,黄河,龙羊峡蓄水量,2585.1,(184)亿,-
2023-01-28,黄河,龙羊峡出库,-,351,-
2023-01-28,黄河,刘家峡入库,-,655,-
2023-01-28,黄河,刘家峡蓄水量,1727.76,(30.7)亿,-
2023-01-28,黄河,刘家峡出库,-,444,-
2023-01-28,黄河,兰州,1509.98,366,-
2023-01-28,黄河,下河沿,1229.57,778,-
2023-01-28,黄河,石嘴山,1087.54,569,-
2023-01-28,黄河,巴彦高勒,1050.67,540,-
2023-01-28,黄河,三湖河口,1017.8,515,-
2023-01-28,黄河,包头,1002.71,506,-
2023-01-28,黄河,头道拐,987.99,510,-
2023-01-28,黄河,万家寨蓄水量,974.28,(4.62)亿,-
2023-01-28,黄河,万家寨上出库,-,593,-
2023-01-28,黄河,万家寨下,899.06,593,-
2023-01-28,黄河,府谷,806.83,521,-
2023-01-28,黄河,吴堡,636.36,616,-
2023-01-28,黄河,龙门,377.34,293,-
2023-01-28,汾河,河津,371.01,38.5,-
2023-01-28,北洛河,状头,360.72,9.87,-
2023-01-28,泾河,张家山,419.71,7.63,-
2023-01-28,渭河,咸阳,372.97,29.8,-
2023-01-28,渭河,华县(二),337.86,72.2,-
2023-01-28,黄河,潼关,325.48,675,-
2023-01-28,黄河,史家滩蓄水量,318,(6.34)亿,-
2023-01-28,黄河,三门峡,274.71,1360,-
2023-01-28,黄河,小浪底上蓄水量,258.11,(52.5)亿,-
2023-01-28,黄河,小浪底,133.48,413,-
2023-01-28,伊河,东湾,-,-,-
2023-01-28,伊河,陆浑坝上蓄水量,314.41,(4.75)亿,-
2023-01-28,伊河,陆浑坝上出库,-,-,-
2023-01-28,伊河,龙门镇,146.95,4.71,-
2023-01-28,洛河,卢氏,-,-,-
2023-01-28,洛河,故县水库蓄水量,529.34,(5.43)亿,-
2023-01-28,洛河,故县水库出库,-,-,-
2023-01-28,洛河,长水（二）,377.41,2.70,-
2023-01-28,洛河,白马寺,112.72,14.9,-
2023-01-28,伊洛河,黑石关,107.48,33.2,-
2023-01-28,丹河,山路坪,-,-,-
2023-01-28,沁河,五龙口,-,-,-
2023-01-28,沁河,武陟,98.33,9.49,-
2023-01-28,黄河,花园口,88.12,338,-
2023-01-28,黄河,夹河滩,71.18,390,-
2023-01-28,黄河,高村,57.28,426,-
2023-01-28,黄河,孙口,42.32,375,-
2023-01-28,大汶河,戴村坝,-,-,-
2023-01-28,东平湖,东平湖老湖蓄水量,41.46,(5.28)亿,-
2023-01-28,大汶河,出湖闸,-,-,-
2023-01-28,黄河,艾山,35.24,351,-
2023-01-28,黄河,泺口,23.42,316,-
2023-01-28,黄河,利津,8.61,198,-
2023-01-29,黄河,唐乃亥,2670.53,172,-
2023-01-29,黄河,龙羊峡入库,-,161,-
2023-01-29,黄河,龙羊峡蓄水量,2585.05,(184)亿,-
2023-01-29,黄河,龙羊峡出库,-,369,-
2023-01-29,黄河,刘家峡入库,-,637,-
2023-01-29,黄河,刘家峡蓄水量,1727.89,(30.8)亿,-
2023-01-29,黄河,刘家峡出库,-,426,-
2023-01-29,黄河,兰州,1509.94,353,-
2023-01-29,黄河,下河沿,1229.19,591,-
2023-01-29,黄河,石嘴山,1087.58,573,-
2023-01-29,黄河,巴彦高勒,1050.71,550,-
2023-01-29,黄河,三湖河口,1017.85,532,-
2023-01-29,黄河,包头,1002.75,514,-
2023-01-29,黄河,头道拐,987.98,508,-
2023-01-29,黄河,万家寨蓄水量,974.37,(4.64)亿,-
2023-01-29,黄河,万家寨上出库,-,199,-
2023-01-29,黄河,万家寨下,898.2,199,-
2023-01-29,黄河,府谷,806.68,465,-
2023-01-29,黄河,吴堡,636.28,570,-
2023-01-29,黄河,龙门,377.78,440,-
2023-01-29,汾河,河津,371.01,38.5,-
2023-01-29,北洛河,状头,360.72,9.87,-
2023-01-29,泾河,张家山,419.71,7.63,-
2023-01-29,渭河,咸阳,372.9,28.9,-
2023-01-29,渭河,华县(二),337.89,76.4,-
2023-01-29,黄河,潼关,325.35,574,-
2023-01-29,黄河,史家滩蓄水量,317.95,(6.29)亿,-
2023-01-29,黄河,三门峡,271.74,69.7,-
2023-01-29,黄河,小浪底上蓄水量,258.23,(52.7)亿,-
2023-01-29,黄河,小浪底,133.11,322,-
2023-01-29,伊河,东湾,-,-,-
2023-01-29,伊河,陆浑坝上蓄水量,314.43,(4.75)亿,-
2023-01-29,伊河,陆浑坝上出库,-,-,-
2023-01-29,伊河,龙门镇,146.95,4.71,-
2023-01-29,洛河,卢氏,-,-,-
2023-01-29,洛河,故县水库蓄水量,529.39,(5.44)亿,-
2023-01-29,洛河,故县水库出库,-,-,-
2023-01-29,洛河,长水（二）,377.41,2.70,-
2023-01-29,洛河,白马寺,112.71,14.1,-
2023-01-29,伊洛河,黑石关,107.68,36.5,-
2023-01-29,丹河,山路坪,-,-,-
2023-01-29,沁河,五龙口,-,-,-
2023-01-29,沁河,武陟,98.27,7.57,-
2023-01-29,黄河,花园口,88.3,410,-
2023-01-29,黄河,夹河滩,71.12,364,-
2023-01-29,黄河,高村,57.26,414,-
2023-01-29,黄河,孙口,42.4,403,-
2023-01-29,大汶河,戴村坝,-,-,-
2023-01-29,东平湖,东平湖老湖蓄水量,41.45,(5.26)亿,-
2023-01-29,大汶河,出湖闸,-,-,-
2023-01-29,黄河,艾山,35.3,367,-
2023-01-29,黄河,泺口,23.55,329,-
2023-01-29,黄河,利津,8.69,196,-
2023-01-30,黄河,唐乃亥,2670.53,172,-
2023-01-30,黄河,龙羊峡入库,-,164,-
2023-01-30,黄河,龙羊峡蓄水量,2584.97,(184)亿,-
2023-01-30,黄河,龙羊峡出库,-,554,-
2023-01-30,黄河,刘家峡入库,-,443,-
2023-01-30,黄河,刘家峡蓄水量,1727.8,(30.7)亿,-
2023-01-30,黄河,刘家峡出库,-,429,-
2023-01-30,黄河,兰州,1510.23,463,-
2023-01-30,黄河,下河沿,1229.34,661,-
2023-01-30,黄河,石嘴山,1087.45,561,-
2023-01-30,黄河,巴彦高勒,1050.77,565,-
2023-01-30,黄河,三湖河口,1017.84,530,-
2023-01-30,黄河,包头,1002.81,526,-
2023-01-30,黄河,头道拐,987.97,506,-
2023-01-30,黄河,万家寨蓄水量,974.05,(4.56)亿,-
2023-01-30,黄河,万家寨上出库,-,193,-
2023-01-30,黄河,万家寨下,898.18,193,-
2023-01-30,黄河,府谷,806.61,441,-
2023-01-30,黄河,吴堡,636.13,494,-
2023-01-30,黄河,龙门,378.25,630,-
2023-01-30,汾河,河津,370.95,36.9,-
2023-01-30,北洛河,状头,360.61,4.44,-
2023-01-30,泾河,张家山,419.73,8.49,-
2023-01-30,渭河,咸阳,372.88,28.7,-
2023-01-30,渭河,华县(二),337.85,71.8,-
2023-01-30,黄河,潼关,325.38,596,-
2023-01-30,黄河,史家滩蓄水量,317.77,(6.10)亿,-
2023-01-30,黄河,三门峡,271.63,59.3,-
2023-01-30,黄河,小浪底上蓄水量,258.34,(53)亿,-
2023-01-30,黄河,小浪底,133.63,449,-
2023-01-30,伊河,东湾,-,-,-
2023-01-30,伊河,陆浑坝上蓄水量,314.44,(4.76)亿,-
2023-01-30,伊河,陆浑坝上出库,-,-,-
2023-01-30,伊河,龙门镇,146.97,5.35,-
2023-01-30,洛河,卢氏,-,-,-
2023-01-30,洛河,故县水库蓄水量,529.43,(5.45)亿,-
2023-01-30,洛河,故县水库出库,-,-,-
2023-01-30,洛河,长水（二）,377.41,2.70,-
2023-01-30,洛河,白马寺,112.62,7.47,-
2023-01-30,伊洛河,黑石关,107.71,37.1,-
2023-01-30,丹河,山路坪,-,-,-
2023-01-30,沁河,五龙口,-,-,-
2023-01-30,沁河,武陟,98.32,9.15,-
2023-01-30,黄河,花园口,88.14,345,-
2023-01-30,黄河,夹河滩,71.13,368,-
2023-01-30,黄河,高村,57.18,363,-
2023-01-30,黄河,孙口,42.37,393,-
2023-01-30,大汶河,戴村坝,-,-,-
2023-01-30,东平湖,东平湖老湖蓄水量,41.45,(5.26)亿,-
2023-01-30,大汶河,出湖闸,-,-,-
2023-01-30,黄河,艾山,35.36,383,-
2023-01-30,黄河,泺口,23.67,379,-
2023-01-30,黄河,利津,8.8,243,-
2023-01-31,黄河,唐乃亥,2670.54,175,-
2023-01-31,黄河,龙羊峡入库,-,166,-
2023-01-31,黄河,龙羊峡蓄水量,2584.85,(183)亿,-
2023-01-31,黄河,龙羊峡出库,-,691,-
2023-01-31,黄河,刘家峡入库,-,565,-
2023-01-31,黄河,刘家峡蓄水量,1728.05,(31)亿,-
2023-01-31,黄河,刘家峡出库,-,438,-
2023-01-31,黄河,兰州,1510.04,388,-
2023-01-31,黄河,下河沿,1228.92,480,-
2023-01-31,黄河,石嘴山,1087.5,565,-
2023-01-31,黄河,巴彦高勒,1050.85,575,-
2023-01-31,黄河,三湖河口,1017.8,515,-
2023-01-31,黄河,包头,1002.89,542,-
2023-01-31,黄河,头道拐,988.01,518,-
2023-01-31,黄河,万家寨蓄水量,974.34,(4.63)亿,-
2023-01-31,黄河,万家寨上出库,-,1030,-
2023-01-31,黄河,万家寨下,899.69,1030,-
2023-01-31,黄河,府谷,806.63,448,-
2023-01-31,黄河,吴堡,636.13,495,-
2023-01-31,黄河,龙门,378.15,586,-
2023-01-31,汾河,河津,370.59,27.9,-
2023-01-31,北洛河,状头,360.61,4.44,-
2023-01-31,泾河,张家山,419.73,8.49,-
2023-01-31,渭河,咸阳,372.85,28.4,-
2023-01-31,渭河,华县(二),337.88,75,-
2023-01-31,黄河,潼关,325.63,798,-
2023-01-31,黄河,史家滩蓄水量,317.63,(5.96)亿,-
2023-01-31,黄河,三门峡,271.64,60.2,-
2023-01-31,黄河,小浪底上蓄水量,258.45,(53.2)亿,-
2023-01-31,黄河,小浪底,133.63,449,-
2023-01-31,伊河,东湾,-,-,-
2023-01-31,伊河,陆浑坝上蓄水量,314.44,(4.76)亿,-
2023-01-31,伊河,陆浑坝上出库,-,-,-
2023-01-31,伊河,龙门镇,146.95,4.71,-
2023-01-31,洛河,卢氏,-,-,-
2023-01-31,洛河,故县水库蓄水量,529.37,(5.43)亿,-
2023-01-31,洛河,故县水库出库,-,-,-
2023-01-31,洛河,长水（二）,377.8,22,-
2023-01-31,洛河,白马寺,112.63,8.16,-
2023-01-31,伊洛河,黑石关,107.55,34.3,-
2023-01-31,丹河,山路坪,-,-,-
2023-01-31,沁河,五龙口,-,-,-
2023-01-31,沁河,武陟,98.33,9.49,-
2023-01-31,黄河,花园口,88.31,448,-
2023-01-31,黄河,夹河滩,71.11,360,-
2023-01-31,黄河,高村,57.2,376,-
2023-01-31,黄河,孙口,42.34,375,-
2023-01-31,大汶河,戴村坝,-,-,-
2023-01-31,东平湖,东平湖老湖蓄水量,41.46,(5.28)亿,-
2023-01-31,大汶河,出湖闸,-,-,-
2023-01-31,黄河,艾山,35.33,375,-
2023-01-31,黄河,泺口,23.62,355,-
2023-01-31,黄河,利津,8.89,261,-
2023-02-01,黄河,唐乃亥,2670.58,185,-
2023-02-01,黄河,龙羊峡入库,-,167,-
2023-02-01,黄河,龙羊峡蓄水量,2584.73,(183)亿,-
2023-02-01,黄河,龙羊峡出库,-,514,-
2023-02-01,黄河,刘家峡入库,-,688,-
2023-02-01,黄河,刘家峡蓄水量,1728.1,(31.1)亿,-
2023-02-01,黄河,刘家峡出库,-,419,-
2023-02-01,黄河,兰州,1510,373,-
2023-02-01,黄河,下河沿,1229.11,557,-
2023-02-01,黄河,石嘴山,1087.45,561,-
2023-02-01,黄河,巴彦高勒,1050.89,605,-
2023-02-01,黄河,三湖河口,1017.76,504,-
2023-02-01,黄河,包头,1002.92,548,-
2023-02-01,黄河,头道拐,988.05,532,-
2023-02-01,黄河,万家寨蓄水量,973.85,(4.52)亿,-
2023-02-01,黄河,万家寨上出库,-,731,-
2023-02-01,黄河,万家寨下,899.27,731,-
2023-02-01,黄河,府谷,806.71,476,-
2023-02-01,黄河,吴堡,635.94,403,-
2023-02-01,黄河,龙门,378.15,586,-
2023-02-01,汾河,河津,370.93,36.3,-
2023-02-01,北洛河,状头,360.56,2.49,-
2023-02-01,泾河,张家山,419.61,4.17,-
2023-02-01,渭河,咸阳,372.89,28.8,-
2023-02-01,渭河,华县(二),337.8,64,-
2023-02-01,黄河,潼关,325.62,790,-
2023-02-01,黄河,史家滩蓄水量,317.66,(5.99)亿,-
2023-02-01,黄河,三门峡,271.65,61.1,-
2023-02-01,黄河,小浪底上蓄水量,258.58,(53.5)亿,-
2023-02-01,黄河,小浪底,133.14,338,-
2023-02-01,伊河,东湾,-,-,-
2023-02-01,伊河,陆浑坝上蓄水量,314.43,(4.75)亿,-
2023-02-01,伊河,陆浑坝上出库,-,-,-
2023-02-01,伊河,龙门镇,146.96,5.04,-
2023-02-01,洛河,卢氏,-,-,-
2023-02-01,洛河,故县水库蓄水量,529.33,(5.43)亿,-
2023-02-01,洛河,故县水库出库,-,-,-
2023-02-01,洛河,长水（二）,377.42,2.84,-
2023-02-01,洛河,白马寺,112.57,5.01,-
2023-02-01,伊洛河,黑石关,107.37,31.7,-
2023-02-01,丹河,山路坪,-,-,-
2023-02-01,沁河,五龙口,-,-,-
2023-02-01,沁河,武陟,98.3,8.50,-
2023-02-01,黄河,花园口,88.14,375,-
2023-02-01,黄河,夹河滩,71.11,360,-
2023-02-01,黄河,高村,57.16,350,-
2023-02-01,黄河,孙口,42.28,355,-
2023-02-01,大汶河,戴村坝,-,-,-
2023-02-01,东平湖,东平湖老湖蓄水量,41.45,(5.26)亿,-
2023-02-01,大汶河,出湖闸,-,-,-
2023-02-01,黄河,艾山,35.26,356,-
2023-02-01,黄河,泺口,23.6,345,-
2023-02-01,黄河,利津,9.02,290,-
2023-02-02,黄河,唐乃亥,2670.59,188,-
2023-02-02,黄河,龙羊峡入库,-,166,-
2023-02-02,黄河,龙羊峡蓄水量,2584.72,(183)亿,-
2023-02-02,黄河,龙羊峡出库,-,475,-
2023-02-02,黄河,刘家峡入库,-,323,-
2023-02-02,黄河,刘家峡蓄水量,1728,(31)亿,-
2023-02-02,黄河,刘家峡出库,-,437,-
2023-02-02,黄河,兰州,1510.02,380,-
2023-02-02,黄河,下河沿,1229.11,557,-
2023-02-02,黄河,石嘴山,1087.37,560,-
2023-02-02,黄河,巴彦高勒,1051.01,629,-
2023-02-02,黄河,三湖河口,1017.75,502,-
2023-02-02,黄河,包头,1002.95,554,-
2023-02-02,黄河,头道拐,988.1,542,-
2023-02-02,黄河,万家寨蓄水量,973.57,(4.46)亿,-
2023-02-02,黄河,万家寨上出库,-,646,-
2023-02-02,黄河,万家寨下,899.13,646,-
2023-02-02,黄河,府谷,806.82,517,-
2023-02-02,黄河,吴堡,636.06,460,-
2023-02-02,黄河,龙门,378.14,581,-
2023-02-02,汾河,河津,371.2,43.8,-
2023-02-02,北洛河,状头,360.57,2.78,-
2023-02-02,泾河,张家山,419.6,3.84,-
2023-02-02,渭河,咸阳,372.92,29.1,-
2023-02-02,渭河,华县(二),337.88,75,-
2023-02-02,黄河,潼关,325.58,652,-
2023-02-02,黄河,史家滩蓄水量,317.42,(5.76)亿,-
2023-02-02,黄河,三门峡,274.78,1420,-
2023-02-02,黄河,小浪底上蓄水量,258.72,(53.8)亿,-
2023-02-02,黄河,小浪底,133.9,520,-
2023-02-02,伊河,东湾,-,-,-
2023-02-02,伊河,陆浑坝上蓄水量,314.43,(4.75)亿,-
2023-02-02,伊河,陆浑坝上出库,-,-,-
2023-02-02,伊河,龙门镇,146.94,4.37,-
2023-02-02,洛河,卢氏,-,-,-
2023-02-02,洛河,故县水库蓄水量,529.3,(5.42)亿,-
2023-02-02,洛河,故县水库出库,-,-,-
2023-02-02,洛河,长水（二）,377.84,25.1,-
2023-02-02,洛河,白马寺,112.59,5.86,-
2023-02-02,伊洛河,黑石关,107.3,30.9,-
2023-02-02,丹河,山路坪,-,-,-
2023-02-02,沁河,五龙口,-,-,-
2023-02-02,沁河,武陟,98.29,8.18,-
2023-02-02,黄河,花园口,88.25,421,-
2023-02-02,黄河,夹河滩,71.08,350,-
2023-02-02,黄河,高村,57.21,382,-
2023-02-02,黄河,孙口,42.22,336,-
2023-02-02,大汶河,戴村坝,-,-,-
2023-02-02,东平湖,东平湖老湖蓄水量,41.46,(5.28)亿,-
2023-02-02,大汶河,出湖闸,-,-,-
2023-02-02,黄河,艾山,35.23,348,-
2023-02-02,黄河,泺口,23.61,334,-
2023-02-02,黄河,利津,8.99,284,-
2023-02-03,黄河,唐乃亥,2670.6,190,-
2023-02-03,黄河,龙羊峡入库,-,173,-
2023-02-03,黄河,龙羊峡蓄水量,2584.63,(183)亿,-
2023-02-03,黄河,龙羊峡出库,-,376,-
2023-02-03,黄河,刘家峡入库,-,421,-
2023-02-03,黄河,刘家峡蓄水量,1728.17,(31.2)亿,-
2023-02-03,黄河,刘家峡出库,-,435,-
2023-02-03,黄河,兰州,1509.88,334,-
2023-02-03,黄河,下河沿,1229.32,651,-
2023-02-03,黄河,石嘴山,1087.33,636,-
2023-02-03,黄河,巴彦高勒,1051.1,635,-
2023-02-03,黄河,三湖河口,1017.77,510,-
2023-02-03,黄河,包头,1002.93,534,-
2023-02-03,黄河,头道拐,988.13,592,-
2023-02-03,黄河,万家寨蓄水量,973.58,(4.46)亿,-
2023-02-03,黄河,万家寨上出库,-,269,-
2023-02-03,黄河,万家寨下,898.38,269,-
2023-02-03,黄河,府谷,806.56,423,-
2023-02-03,黄河,吴堡,636.1,478,-
2023-02-03,黄河,龙门,378.04,541,-
2023-02-03,汾河,河津,371.64,57.3,-
2023-02-03,北洛河,状头,360.51,1.53,-
2023-02-03,泾河,张家山,419.58,3.45,-
2023-02-03,渭河,咸阳,373.01,30.4,-
2023-02-03,渭河,华县(二),337.89,76.4,-
2023-02-03,黄河,潼关,325.56,642,-
2023-02-03,黄河,史家滩蓄水量,317,(5.39)亿,-
2023-02-03,黄河,三门峡,274.08,930,-
2023-02-03,黄河,小浪底上蓄水量,259.06,(54.5)亿,-
2023-02-03,黄河,小浪底,133.34,379,-
2023-02-03,伊河,东湾,-,-,-
2023-02-03,伊河,陆浑坝上蓄水量,314.4,(4.74)亿,-
2023-02-03,伊河,陆浑坝上出库,-,-,-
2023-02-03,伊河,龙门镇,146.95,4.71,-
2023-02-03,洛河,卢氏,-,-,-
2023-02-03,洛河,故县水库蓄水量,529.26,(5.41)亿,-
2023-02-03,洛河,故县水库出库,-,-,-
2023-02-03,洛河,长水（二）,377.84,25.1,-
2023-02-03,洛河,白马寺,112.74,16.6,-
2023-02-03,伊洛河,黑石关,107.41,32.3,-
2023-02-03,丹河,山路坪,-,-,-
2023-02-03,沁河,五龙口,-,-,-
2023-02-03,沁河,武陟,98.28,7.87,-
2023-02-03,黄河,花园口,88.12,367,-
2023-02-03,黄河,夹河滩,71.07,345,-
2023-02-03,黄河,高村,57.13,331,-
2023-02-03,黄河,孙口,42.29,359,-
2023-02-03,大汶河,戴村坝,-,-,-
2023-02-03,东平湖,东平湖老湖蓄水量,41.46,(5.28)亿,-
2023-02-03,大汶河,出湖闸,-,-,-
2023-02-03,黄河,艾山,35.27,359,-
2023-02-03,黄河,泺口,23.57,321,-
2023-02-03,黄河,利津,8.67,217,-
2023-02-04,黄河,唐乃亥,2670.59,188,-
2023-02-04,黄河,龙羊峡入库,-,167,-
